STATUS,RESEARCHER,BLD_TYPE,STREET_1,STREET_2,CITY,STATE,ZIP,LAT,LON,FLOOD_ZONE,BFE_FT,STAIRS,ROOF_PIX_L,ROOF_PIX_R,FFE_PIX_B,FFE_PIX_T,ROOF_INCH,GARAGE,LE,FIPS,BLD_ID,ELEV_GUESS,FLOOD_CLAIM,CONF,GSV_YR,GMAP_YR,GE_YR,EC_LEV1,EC_LEV2,EC_DATUM,EC_DATE,EC1_NAVD88,EC2_NAVD88,Ground_El,LAT,LON,Stairs_El,Pix_El,Combo_El,GRD_STA,GRD_PIX,GRD_COMBO,FFE_STA,FFE_PIX,FFE_COMBO,FFE_USE,GND_TRUTH,Andrew_92,Andrew_IN,100_YR,100_IN,BFE_DIF,NOTES,NOTES2
COMPLETED,victoriaford@tamu.edu,Dwelling,9709,SW 213th Terrace,Cutler Bay,FL,33189,25.568934,-80.346697,AE,8,1,-999,-999,-999,-999,-999,Y,Y,,,0.8,,5,2011,2019,2018,,,,,,,4.2,25.568934,-80.346697,0.625,#DIV/0!,#DIV/0!,4.825,#DIV/0!,#DIV/0!,5.135,#DIV/0!,#DIV/0!,5.135,,10.25,5.115,13.88,8.745,,"GSV image from across the street, can see front door",
COMPLETED,victoriaford@tamu.edu,Dwelling,9712,SW 213th Terrace,Cutler Bay,FL,33189,25.568564,-80.346747,AE,8,1,-999,-999,-999,-999,-999,Y,Y,,,0.8,,5,2011,2019,2018,,,,,,,4.29,25.568564,-80.346747,0.625,#DIV/0!,#DIV/0!,4.915,#DIV/0!,#DIV/0!,5.225,#DIV/0!,#DIV/0!,5.225,,10.25,5.025,13.88,8.655,,Can see front of house through trees in GSV,
COMPLETED,victoriaford@tamu.edu,Dwelling,9716,SW 213th Terrace,Cutler Bay,FL,33189,25.568571,-80.346927,AE,8,2.5,0,785,0,27,463.76,Y,Y,,,1.5,,3,2011,2019,2018,9.11,-999,NGVD29,8/18/1998,,,4.38,25.568571,-80.346927,1.5625,1.329248408,1.445874204,5.9425,5.709248408,5.825874204,6.2525,6.019248408,6.135874204,6.2525,,10.25,3.9975,13.88,7.6275,,"Fairly confident can see stairs through bushes in GSV, pixel measurements using front porch extension",
COMPLETED,victoriaford@tamu.edu,Dwelling,9717,SW 213th Terrace,Cutler Bay,FL,33189,25.568933,-80.346813,AE,8,5,-999,-999,-999,-999,-999,Y,Y,,,3.3,,3,2011,2019,2018,9.17,-999,NGVD29,8/19/1998,,,4.4,25.568933,-80.346813,3.125,#DIV/0!,#DIV/0!,7.525,#DIV/0!,#DIV/0!,7.835,#DIV/0!,#DIV/0!,7.835,,10.25,2.415,13.88,6.045,,"Trees in GSV block most views of the house, unable to take pixel measurements, stairs very clear",
COMPLETED,victoriaford@tamu.edu,Dwelling,9720,SW 213th Terrace,Cutler Bay,FL,33189,25.568596,-80.347266,AE,8,5,0,338,0,20,508.12,Y,Y,,,3.3,,5,2011,2019,2018,,,,,,,4.38,25.568596,-80.347266,3.125,2.505522682,2.815261341,7.505,6.885522682,7.195261341,7.815,7.195522682,7.505261341,7.815,,10.25,2.435,13.88,6.065,,"Really clear imagery, measurements good",
COMPLETED,victoriaford@tamu.edu,Dwelling,9721,SW 213th Terrace,Cutler Bay,FL,33189,25.568934,-80.346962,AE,8,5,0,632,0,45,527.06,Y,Y,,,3.3,,5,2011,2019,2018,,,,,,,4.38,25.568934,-80.346962,3.125,3.127333861,3.12616693,7.505,7.507333861,7.50616693,7.815,7.817333861,7.81616693,7.815,,10.25,2.435,13.88,6.065,,"Able to see through front shrubs, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,9724,SW 213th Terrace,Cutler Bay,FL,33189,25.568548,-80.347495,AE,8,5,0,426,0,27,634.52,Y,Y,,,3.3,,4,2011,2019,2018,,,,,,,4.37,25.568548,-80.347495,3.125,3.351338028,3.238169014,7.495,7.721338028,7.608169014,7.805,8.031338028,7.918169014,7.805,,10.25,2.445,13.88,6.075,,"Had to educated guess about stairs becuase of front shrub, rest of houses immediately around at same height with 5 steps, all other measurements good",
COMPLETED,victoriaford@tamu.edu,Dwelling,9725,SW 213th Terrace,Cutler Bay,FL,33189,25.568914,-80.34712,AE,8,5,0,306,0,32,470.85,Y,Y,,,3.3,,5,2011,2019,2018,9.53,-999,NGVD29,7/27/1998,,,4.43,25.568914,-80.34712,3.125,4.103267974,3.614133987,7.555,8.533267974,8.044133987,7.865,8.843267974,8.354133987,7.865,,10.25,2.385,13.88,6.015,,Able to find a close enough to perpendicular angle to take measurements in GSV,
COMPLETED,victoriaford@tamu.edu,Dwelling,9729,SW 213th Terrace,Cutler Bay,FL,33189,25.568882,-80.347283,AE,8,5.5,0,307,0,28,470.01,Y,Y,,,3.6,,5,2011,2019,2018,,,,,,,4.43,25.568882,-80.347283,3.4375,3.57228013,3.504890065,7.8675,8.00228013,7.934890065,8.1775,8.31228013,8.244890065,8.1775,,10.25,2.0725,13.88,5.7025,,Able to find a close enough to perpendicular angle to take measurements in GSV,
COMPLETED,victoriaford@tamu.edu,Dwelling,9920,SW 213th Terrace,Cutler Bay,FL,33189,25.568673,-80.352707,X,-999,1,-999,-999,-999,-999,-999,Y,Y,,,0.8,,5,2011,2019,2017,,,,,,,6.7,25.568673,-80.352707,0.625,#DIV/0!,#DIV/0!,7.325,#DIV/0!,#DIV/0!,7.635,#DIV/0!,#DIV/0!,7.635,,10.25,2.615,13.88,6.245,,"Clear imagery, measurements good",
COMPLETED,victoriaford@tamu.edu,Dwelling,9925,SW 213th Terrace,Cutler Bay,FL,33189,25.568956,-80.352667,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2011,2019,2017,10.2,-999,NGVD29,7/17/2003,,,6.97,25.568956,-80.352667,0.625,#DIV/0!,#DIV/0!,7.595,#DIV/0!,#DIV/0!,7.905,#DIV/0!,#DIV/0!,7.905,,10.25,2.345,13.88,5.975,,"Clear imagery, measurements good",
COMPLETED,victoriaford@tamu.edu,Dwelling,9930,SW 213th Terrace,Cutler Bay,FL,33189,25.568682,-80.352974,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2011,2019,2017,,,,,,,6.56,25.568682,-80.352974,0.625,#DIV/0!,#DIV/0!,7.185,#DIV/0!,#DIV/0!,7.495,#DIV/0!,#DIV/0!,7.495,,10.25,2.755,13.88,6.385,,"Clear imagery, measurements good",
COMPLETED,victoriaford@tamu.edu,Dwelling,9935,SW 213th Terrace,Cutler Bay,FL,33189,25.568974,-80.352916,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2011,2019,2017,,,,,,,7.06,25.568974,-80.352916,0.625,#DIV/0!,#DIV/0!,7.685,#DIV/0!,#DIV/0!,7.995,#DIV/0!,#DIV/0!,7.995,,10.25,2.255,13.88,5.885,,"Clear imagery, measurements good",
COMPLETED,victoriaford@tamu.edu,Dwelling,9940,SW 213th Terrace,Cutler Bay,FL,33189,25.568674,-80.353188,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2011,2019,2017,,,,,,,6.9,25.568674,-80.353188,0.625,#DIV/0!,#DIV/0!,7.525,#DIV/0!,#DIV/0!,7.835,#DIV/0!,#DIV/0!,7.835,,10.25,2.415,13.88,6.045,,"Clear imagery, measurements good",
COMPLETED,victoriaford@tamu.edu,Dwelling,9945,SW 213th Terrace,Cutler Bay,FL,33189,25.568964,-80.353105,X,-999,1.5,-999,-999,-999,-999,-999,N,Y,,,1.2,,5,2011,2019,2017,,,,,,,7.39,25.568964,-80.353105,0.9375,#DIV/0!,#DIV/0!,8.3275,#DIV/0!,#DIV/0!,8.6375,#DIV/0!,#DIV/0!,8.6375,,10.25,1.6125,13.88,5.2425,,"Clear imagery, measurements good",
COMPLETED,victoriaford@tamu.edu,Dwelling,9950,SW 213th Terrace,Cutler Bay,FL,33189,25.568632,-80.353333,X,-999,1.5,-999,-999,-999,-999,-999,N,Y,,,1.2,,5,2011,2019,2017,,,,,,,7.07,25.568632,-80.353333,0.9375,#DIV/0!,#DIV/0!,8.0075,#DIV/0!,#DIV/0!,8.3175,#DIV/0!,#DIV/0!,8.3175,,10.25,1.9325,13.88,5.5625,,"Clear imagery, measurements good",
COMPLETED,victoriaford@tamu.edu,Dwelling,9955,SW 213th Terrace,Cutler Bay,FL,33189,25.56894,-80.353386,X,-999,1.5,-999,-999,-999,-999,-999,N,Y,,,1.2,,5,2011,2019,2017,,,,,,,7.34,25.56894,-80.353386,0.9375,#DIV/0!,#DIV/0!,8.2775,#DIV/0!,#DIV/0!,8.5875,#DIV/0!,#DIV/0!,8.5875,,10.25,1.6625,13.88,5.2925,,"Clear imagery, measurements good",
COMPLETED,victoriaford@tamu.edu,Dwelling,9960,SW 213th Terrace,Cutler Bay,FL,33189,25.568668,-80.353651,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,1,2011,2019,2017,,,,,,,7.35,25.568668,-80.353651,0.625,#DIV/0!,#DIV/0!,7.975,#DIV/0!,#DIV/0!,8.285,#DIV/0!,#DIV/0!,8.285,,10.25,1.965,13.88,5.595,,"Can't see the front door, it looks like it's around a front patio and not seen by GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,9965,SW 213th Terrace,Cutler Bay,FL,33189,25.568929,-80.353631,X,-999,2,-999,-999,-999,-999,-999,N,Y,,,1.5,,5,2011,2019,2017,,,,,,,7.66,25.568929,-80.353631,1.25,#DIV/0!,#DIV/0!,8.91,#DIV/0!,#DIV/0!,9.22,#DIV/0!,#DIV/0!,9.22,,10.25,1.03,13.88,4.66,,"Clear imagery, measurements good",
COMPLETED,victoriaford@tamu.edu,Dwelling,9970,SW 213th Terrace,Cutler Bay,FL,33189,25.56866,-80.353837,X,-999,2,-999,-999,-999,-999,-999,N,Y,,,1.5,,5,2011,2019,2017,,,,,,,7.39,25.56866,-80.353837,1.25,#DIV/0!,#DIV/0!,8.64,#DIV/0!,#DIV/0!,8.95,#DIV/0!,#DIV/0!,8.95,,10.25,1.3,13.88,4.93,,"Clear imagery, measurements good",
COMPLETED,victoriaford@tamu.edu,Dwelling,9975,SW 213th Terrace,Cutler Bay,FL,33189,25.568931,-80.353801,X,-999,1.5,-999,-999,-999,-999,-999,N,Y,,,1.2,,5,2011,2019,2017,,,,,,,7.77,25.568931,-80.353801,0.9375,#DIV/0!,#DIV/0!,8.7075,#DIV/0!,#DIV/0!,9.0175,#DIV/0!,#DIV/0!,9.0175,,10.25,1.2325,13.88,4.8625,,"Clear imagery, measurements good",
COMPLETED,victoriaford@tamu.edu,Dwelling,10005,SW 213th Terrace,Cutler Bay,FL,33189,25.568935,-80.354104,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2011,2019,2017,,,,,,,7.96,25.568935,-80.354104,0.625,#DIV/0!,#DIV/0!,8.585,#DIV/0!,#DIV/0!,8.895,#DIV/0!,#DIV/0!,8.895,,10.25,1.355,13.88,4.985,,"Clear imagery, measurements good",
COMPLETED,victoriaford@tamu.edu,Dwelling,10015,SW 213th Terrace,Cutler Bay,FL,33189,25.568925,-80.354244,X,-999,1.5,-999,-999,-999,-999,-999,N,Y,,,1.2,,5,2011,2019,2017,,,,,,,7.98,25.568925,-80.354244,0.9375,#DIV/0!,#DIV/0!,8.9175,#DIV/0!,#DIV/0!,9.2275,#DIV/0!,#DIV/0!,9.2275,,10.25,1.0225,13.88,4.6525,,"Clear imagery, measurements good",
COMPLETED,victoriaford@tamu.edu,Dwelling,10020,SW 213th Terrace,Cutler Bay,FL,33189,25.568656,-80.354524,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2011,2019,2017,,,,,,,8.36,25.568656,-80.354524,0.625,#DIV/0!,#DIV/0!,8.985,#DIV/0!,#DIV/0!,9.295,#DIV/0!,#DIV/0!,9.295,,10.25,0.955,13.88,4.585,,"Clear imagery, measurements good",
COMPLETED,victoriaford@tamu.edu,Dwelling,10025,SW 213th Terrace,Cutler Bay,FL,33189,25.568929,-80.354524,X,-999,1.5,-999,-999,-999,-999,-999,N,Y,,,1.2,,5,2011,2019,2017,,,,,,,8.5,25.568929,-80.354524,0.9375,#DIV/0!,#DIV/0!,9.4375,#DIV/0!,#DIV/0!,9.7475,#DIV/0!,#DIV/0!,9.7475,,10.25,0.5025,13.88,4.1325,,"Clear imagery, measurements good",
COMPLETED,victoriaford@tamu.edu,Dwelling,10035,SW 213th Terrace,Cutler Bay,FL,33189,25.56893,-80.354748,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2011,2019,2017,,,,,,,8.5,25.56893,-80.354748,0.625,#DIV/0!,#DIV/0!,9.125,#DIV/0!,#DIV/0!,9.435,#DIV/0!,#DIV/0!,9.435,,10.25,0.815,13.88,4.445,,"Clear imagery, measurements good",
COMPLETED,victoriaford@tamu.edu,Dwelling,10040,SW 213th Terrace,Cutler Bay,FL,33189,25.568657,-80.355007,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,1,2011,2019,2017,,,,,,,8.65,25.568657,-80.355007,0.625,#DIV/0!,#DIV/0!,9.275,#DIV/0!,#DIV/0!,9.585,#DIV/0!,#DIV/0!,9.585,,10.25,0.665,13.88,4.295,,"Can't see the front door, it looks like it's around a front patio and not seen by GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,10055,SW 213th Terrace,Cutler Bay,FL,33189,25.568927,-80.355208,X,-999,1,-999,-999,-999,-999,-999,Y,Y,,,0.8,,5,2011,2019,2017,,,,,,,8.65,25.568927,-80.355208,0.625,#DIV/0!,#DIV/0!,9.275,#DIV/0!,#DIV/0!,9.585,#DIV/0!,#DIV/0!,9.585,,10.25,0.665,13.88,4.295,,Able to see stairs around cars in front yard in GSV,
COMPLETED,victoriaford@tamu.edu,Dwelling,10060,SW 213th Terrace,Cutler Bay,FL,33189,25.568624,-80.35549,X,-999,1,-999,-999,-999,-999,-999,Y,Y,,,0.8,,5,2011,2019,2017,,,,,,,8.65,25.568624,-80.35549,0.625,#DIV/0!,#DIV/0!,9.275,#DIV/0!,#DIV/0!,9.585,#DIV/0!,#DIV/0!,9.585,,10.25,0.665,13.88,4.295,,"Fairly confident there is a garage, there's just a boat sticking out of it in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,10065,SW 213th Terrace,Cutler Bay,FL,33189,25.568915,-80.355497,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2011,2019,2017,,,,,,,8.65,25.568915,-80.355497,0.625,#DIV/0!,#DIV/0!,9.275,#DIV/0!,#DIV/0!,9.585,#DIV/0!,#DIV/0!,9.585,,10.25,0.665,13.88,4.295,,"Clear imagery, measurements good",
COMPLETED,victoriaford@tamu.edu,Dwelling,8741,SW 214th Ln,Cutler Bay,FL,33189,25.565779,-80.332479,AE,10,1,-999,-999,-999,-999,-999,Y,Y,,,0.8,,5,2008,2019,2017,,,,,,,3.05,25.565779,-80.332479,0.625,#DIV/0!,#DIV/0!,3.675,#DIV/0!,#DIV/0!,3.985,#DIV/0!,#DIV/0!,3.985,,10.25,6.265,13.88,9.895,,"Poor GSV image quality, able to see a step from side street",
COMPLETED,victoriaford@tamu.edu,Dwelling,8741,SW 214th Ln,Cutler Bay,FL,33189,25.565779,-80.332479,AE,10,1,-999,-999,-999,-999,-999,Y,Y,,,0.8,,5,2008,2019,2017,,,,,,,3.09,25.565779,-80.332479,0.625,#DIV/0!,#DIV/0!,3.715,#DIV/0!,#DIV/0!,4.025,#DIV/0!,#DIV/0!,4.025,,10.25,6.225,13.88,9.855,,"Poor GSV image quality, able to see a step from side street",
COMPLETED,victoriaford@tamu.edu,Dwelling,8749,SW 214th Ln,Cutler Bay,FL,33189,25.565771,-80.332604,AE,10,1.5,-999,-999,-999,-999,-999,Y,Y,,,1.2,,3,2008,2019,2017,,,,,,,3.05,25.565771,-80.332604,0.9375,#DIV/0!,#DIV/0!,3.9875,#DIV/0!,#DIV/0!,4.2975,#DIV/0!,#DIV/0!,4.2975,,10.25,5.9525,13.88,9.5825,,"Poor GSV image quality, think I was able to make out a 1.5 stair count",
COMPLETED,victoriaford@tamu.edu,Dwelling,8749,SW 214th Ln,Cutler Bay,FL,33189,25.565771,-80.332604,AE,10,1.5,-999,-999,-999,-999,-999,Y,Y,,,1.2,,3,2008,2019,2017,,,,,,,2.88,25.565771,-80.332604,0.9375,#DIV/0!,#DIV/0!,3.8175,#DIV/0!,#DIV/0!,4.1275,#DIV/0!,#DIV/0!,4.1275,,10.25,6.1225,13.88,9.7525,,"Poor GSV image quality, think I was able to make out a 1.5 stair count",
COMPLETED,victoriaford@tamu.edu,Dwelling,8757,SW 214th Ln,Cutler Bay,FL,33189,25.565756,-80.332715,AE,10,1,-999,-999,-999,-999,-999,Y,Y,,,0.8,,5,2008,2019,2017,,,,,,,2.82,25.565756,-80.332715,0.625,#DIV/0!,#DIV/0!,3.445,#DIV/0!,#DIV/0!,3.755,#DIV/0!,#DIV/0!,3.755,,10.25,6.495,13.88,10.125,,"Poor GSV image quality, able to see a step from street",
COMPLETED,victoriaford@tamu.edu,Dwelling,8757,SW 214th Ln,Cutler Bay,FL,33189,25.565756,-80.332715,AE,10,1,-999,-999,-999,-999,-999,Y,Y,,,0.8,,5,2008,2019,2017,,,,,,,2.74,25.565756,-80.332715,0.625,#DIV/0!,#DIV/0!,3.365,#DIV/0!,#DIV/0!,3.675,#DIV/0!,#DIV/0!,3.675,,10.25,6.575,13.88,10.205,,"Poor GSV image quality, able to see a step from street",
COMPLETED,victoriaford@tamu.edu,Dwelling,8765,SW 214th Ln,Cutler Bay,FL,33189,25.565773,-80.33285,AE,10,0.5,-999,-999,-999,-999,-999,Y,Y,,,0.4,,3,2008,2019,2017,,,,,,,2.74,25.565773,-80.33285,0.3125,#DIV/0!,#DIV/0!,3.0525,#DIV/0!,#DIV/0!,3.3625,#DIV/0!,#DIV/0!,3.3625,,10.25,6.8875,13.88,10.5175,,"Poor GSV image quality, able to make at least a half step",
COMPLETED,victoriaford@tamu.edu,Dwelling,8765,SW 214th Ln,Cutler Bay,FL,33189,25.565773,-80.33285,AE,10,0.5,-999,-999,-999,-999,-999,Y,Y,,,0.4,,3,2008,2019,2017,,,,,,,2.74,25.565773,-80.33285,0.3125,#DIV/0!,#DIV/0!,3.0525,#DIV/0!,#DIV/0!,3.3625,#DIV/0!,#DIV/0!,3.3625,,10.25,6.8875,13.88,10.5175,,"Poor GSV image quality, able to make at least a half step",
COMPLETED,victoriaford@tamu.edu,Dwelling,8773,SW 214th Ln,Cutler Bay,FL,33189,25.56576,-80.332964,AE,10,1,-999,-999,-999,-999,-999,Y,Y,,,0.9,,4,2008,2019,2017,,,,,,,3.07,25.56576,-80.332964,0.625,#DIV/0!,#DIV/0!,3.695,#DIV/0!,#DIV/0!,4.005,#DIV/0!,#DIV/0!,4.005,,10.25,6.245,13.88,9.875,,"Poor GSV image quality, able to make out a large step",
COMPLETED,victoriaford@tamu.edu,Dwelling,8773,SW 214th Ln,Cutler Bay,FL,33189,25.56576,-80.332964,AE,10,1,-999,-999,-999,-999,-999,Y,Y,,,0.9,,4,2008,2019,2017,,,,,,,2.86,25.56576,-80.332964,0.625,#DIV/0!,#DIV/0!,3.485,#DIV/0!,#DIV/0!,3.795,#DIV/0!,#DIV/0!,3.795,,10.25,6.455,13.88,10.085,,"Poor GSV image quality, able to make out a large step",
COMPLETED,victoriaford@tamu.edu,Dwelling,8781,SW 214th Ln,Cutler Bay,FL,33189,25.565774,-80.333089,AE,10,1,-999,-999,-999,-999,-999,Y,Y,,,0.8,,4,2008,2019,2017,,,,,,,2.8,25.565774,-80.333089,0.625,#DIV/0!,#DIV/0!,3.425,#DIV/0!,#DIV/0!,3.735,#DIV/0!,#DIV/0!,3.735,,10.25,6.515,13.88,10.145,,"Poor GSV image quality, able to make out a step",
COMPLETED,victoriaford@tamu.edu,Dwelling,8781,SW 214th Ln,Cutler Bay,FL,33189,25.565774,-80.333089,AE,10,1,-999,-999,-999,-999,-999,Y,Y,,,0.8,,4,2008,2019,2017,,,,,,,2.73,25.565774,-80.333089,0.625,#DIV/0!,#DIV/0!,3.355,#DIV/0!,#DIV/0!,3.665,#DIV/0!,#DIV/0!,3.665,,10.25,6.585,13.88,10.215,,"Poor GSV image quality, able to make out a step",
COMPLETED,victoriaford@tamu.edu,Dwelling,8789,SW 214th Ln,Cutler Bay,FL,33189,25.565779,-80.333216,AE,10,1,-999,-999,-999,-999,-999,Y,Y,,,0.8,,3,2008,2019,2017,,,,,,,2.74,25.565779,-80.333216,0.625,#DIV/0!,#DIV/0!,3.365,#DIV/0!,#DIV/0!,3.675,#DIV/0!,#DIV/0!,3.675,,10.25,6.575,13.88,10.205,,"Poor GSV image quality, think I was able to make out a stair",
COMPLETED,victoriaford@tamu.edu,Dwelling,8789,SW 214th Ln,Cutler Bay,FL,33189,25.565779,-80.333216,AE,10,1,-999,-999,-999,-999,-999,Y,Y,,,0.8,,3,2008,2019,2017,,,,,,,2.74,25.565779,-80.333216,0.625,#DIV/0!,#DIV/0!,3.365,#DIV/0!,#DIV/0!,3.675,#DIV/0!,#DIV/0!,3.675,,10.25,6.575,13.88,10.205,,"Poor GSV image quality, think I was able to make out a stair",
COMPLETED,victoriaford@tamu.edu,Dwelling,8797,SW 214th Ln,Cutler Bay,FL,33189,25.565798,-80.333329,AE,10,1,-999,-999,-999,-999,-999,Y,Y,,,0.8,,3,2008,2019,2017,,,,,,,2.74,25.565798,-80.333329,0.625,#DIV/0!,#DIV/0!,3.365,#DIV/0!,#DIV/0!,3.675,#DIV/0!,#DIV/0!,3.675,,10.25,6.575,13.88,10.205,,"Poor GSV image quality, able to make out a stair from the street",
COMPLETED,victoriaford@tamu.edu,Dwelling,8797,SW 214th Ln,Cutler Bay,FL,33189,25.565798,-80.333329,AE,10,1,-999,-999,-999,-999,-999,Y,Y,,,0.8,,3,2008,2019,2017,,,,,,,2.74,25.565798,-80.333329,0.625,#DIV/0!,#DIV/0!,3.365,#DIV/0!,#DIV/0!,3.675,#DIV/0!,#DIV/0!,3.675,,10.25,6.575,13.88,10.205,,"Poor GSV image quality, able to make out a stair from the street",
COMPLETED,Dangnick95@gmail.com,Dwelling,8705,SW 214th St,Cutler Bay,FL,33189,25.567156,-80.332568,AE,10,1,-999,-999,-999,-999,-999,Y,Y,,,0,,4,2008,2019,2017,,,,,,,3.4,25.567156,-80.332568,0.625,#DIV/0!,#DIV/0!,4.025,#DIV/0!,#DIV/0!,4.335,#DIV/0!,#DIV/0!,4.335,,10.25,5.915,13.88,9.545,,"GSV is very blurry, house only has one step not elevated",
COMPLETED,Dangnick95@gmail.com,dwelling,8706,SW 214th St,Cutler Bay,FL,33189,25.566878,-80.332554,AE,10,1,-999,-999,-999,-999,-999,Y,Y,,,0.2,,4,2008,2019,2017,,,,,,,3.08,25.566878,-80.332554,0.625,#DIV/0!,#DIV/0!,3.705,#DIV/0!,#DIV/0!,4.015,#DIV/0!,#DIV/0!,4.015,,10.25,6.235,13.88,9.865,,GSV is blurry only a small step before front door,
COMPLETED,Dangnick95@gmail.com,dwelling,8707,SW 214th St,Cutler Bay,FL,33189,25.567171,-80.332673,AE,10,0.5,-999,-999,-999,-999,-999,Y,Y,,,0.2,,4,2008,2019,2017,,,,,,,3.11,25.567171,-80.332673,0.3125,#DIV/0!,#DIV/0!,3.4225,#DIV/0!,#DIV/0!,3.7325,#DIV/0!,#DIV/0!,3.7325,,10.25,6.5175,13.88,10.1475,,"Blurry GSV, small step before front door not elevated",
COMPLETED,Dangnick95@gmail.com,dwelling,8708,SW 214th St,Cutler Bay,FL,33189,25.566875,-80.332686,AE,10,-999,-999,-999,-999,-999,-999,Y,Y,,,0,,1,2008,2019,2017,,,,,,,3.3,25.566875,-80.332686,-624.375,#DIV/0!,0,-621.075,#DIV/0!,3.3,-620.765,#DIV/0!,3.61,3.61,C,10.25,6.64,13.88,10.27,,"Can't see stairs and can't get pixel measurement due to GSV image quality, house is not elevated around 1-2 steps",
COMPLETED,Dangnick95@gmail.com,dwelling,8709,SW 214th St,Cutler Bay,FL,33189,25.567158,-80.332811,AE,10,0.5,-999,-999,-999,-999,-999,Y,Y,,,0,,4,2008,2019,2017,,,,,,,3.07,25.567158,-80.332811,0.3125,#DIV/0!,#DIV/0!,3.3825,#DIV/0!,#DIV/0!,3.6925,#DIV/0!,#DIV/0!,3.6925,,10.25,6.5575,13.88,10.1875,,"Only a small step before front door, poor GSV image quality",
COMPLETED,Dangnick95@gmail.com,dwelling,8710,SW 214th St,Cutler Bay,FL,33189,25.566877,-80.332826,AE,10,0.5,-999,-999,-999,-999,-999,Y,Y,,,0,,4,2008,2019,2017,,,,,,,3.07,25.566877,-80.332826,0.3125,#DIV/0!,#DIV/0!,3.3825,#DIV/0!,#DIV/0!,3.6925,#DIV/0!,#DIV/0!,3.6925,,10.25,6.5575,13.88,10.1875,,Small step before front door,
COMPLETED,Dangnick95@gmail.com,dwelling,8711,SW 214th St,Cutler Bay,FL,33189,25.567167,-80.332946,AE,10,1,-999,-999,-999,-999,-999,Y,Y,,,0.2,,4,2008,2019,2017,,,,,,,3.07,25.567167,-80.332946,0.625,#DIV/0!,#DIV/0!,3.695,#DIV/0!,#DIV/0!,4.005,#DIV/0!,#DIV/0!,4.005,,10.25,6.245,13.88,9.875,,"Poor GSV image quality, 1 step before front door",
COMPLETED,Dangnick95@gmail.com,dwelling,8713,SW 214th St,Cutler Bay,FL,33189,25.567144,-80.333054,AE,10,1,-999,-999,-999,-999,-999,Y,Y,,,0.2,,1,2008,2019,2017,,,,,,,3.07,25.567144,-80.333054,0.625,#DIV/0!,#DIV/0!,3.695,#DIV/0!,#DIV/0!,4.005,#DIV/0!,#DIV/0!,4.005,,10.25,6.245,13.88,9.875,,"Only a small step before front door, poor GSV image quality",
COMPLETED,Dangnick95@gmail.com,dwelling,8714,SW 214th St,Cutler Bay,FL,33189,25.56687,-80.333057,AE,10,1,-999,-999,-999,-999,-999,Y,Y,,,0.2,,4,2008,2019,2017,,,,,,,3.07,25.56687,-80.333057,0.625,#DIV/0!,#DIV/0!,3.695,#DIV/0!,#DIV/0!,4.005,#DIV/0!,#DIV/0!,4.005,,10.25,6.245,13.88,9.875,,"Only a small step before front door, poor GSV image quality",
COMPLETED,Dangnick95@gmail.com,dwelling,8716,SW 214th St,Cutler Bay,FL,33189,25.566877,-80.333184,AE,10,0,-999,-999,-999,-999,-999,Y,Y,,,0.2,,2,2008,2019,2017,,,,,,,3.07,25.566877,-80.333184,0,#DIV/0!,#DIV/0!,3.07,#DIV/0!,#DIV/0!,3.38,#DIV/0!,#DIV/0!,3.38,,10.25,6.87,13.88,10.5,,"Looks like just a ramp, no stairs poor GSV image quality",
COMPLETED,dangnick95@gmail.com,dwelling,8717,SW 214th St,Cutler Bay,FL,33189,25.567142,-80.333276,AE,10,1,-999,-999,-999,-999,-999,Y,Y,,,0.2,,2,2008,2019,2017,11.26,21.56,NGVD29,4/9/2001,,,3.07,25.567142,-80.333276,0.625,#DIV/0!,#DIV/0!,3.695,#DIV/0!,#DIV/0!,4.005,#DIV/0!,#DIV/0!,4.005,,10.25,6.245,13.88,9.875,,"GSV is very poor quality, looks like only 1 stair in front of house",
COMPLETED,Dangnick95@gmail.com,Dwelling,8721,SW 214th St,Cutler Bay,FL,33189,25.567209,-80.334032,AE,10,-999,-999,-999,-999,-999,-999,Y,Y,,,0,,1,2008,2019,2017,11.22,-999,NGVD29,5/22/1997,,,3.07,25.567209,-80.334032,-624.375,#DIV/0!,0,-621.305,#DIV/0!,3.07,-620.995,#DIV/0!,3.38,3.38,C,10.25,6.87,13.88,10.5,,"Quality and angle of GSV block stairs, however house does not look elevated",
